bernoulli,binomial,poisson,normal,exponential,uniform
0,4,4,0.7131723652486122,0.9269966259603335,0.02162699246179378
0,5,4,-0.22873502625875175,1.7553782553376416,0.483593048104329
1,2,5,-1.3905948609320575,0.5533894366687263,0.5010473777944182
1,3,5,-1.4471735937410677,0.3221999240571301,0.321662471394747
1,8,4,1.100663944921611,0.3079322885720399,0.13216177752502367
1,8,2,-0.3808130321457192,0.7682852076459699,0.3763875377344753
1,1,3,1.1903520289564116,0.5962894764841534,0.672262939932566
0,8,5,1.5721554799027153,0.5800341809845376,0.7823958086444591
1,6,0,1.0224482728559243,0.09556128432710481,0.5307506023881423
1,7,2,-0.5334317466174908,1.2679914275323338,0.5898343944397556
1,5,4,-2.4978471195672807,0.24046354008621806,0.2006163711246527
0,5,4,0.31299630453482846,0.21934282100984323,0.28733033322764945
0,5,3,2.091576369778548,0.5323188237467942,0.16189561005235842
1,6,4,-0.0353900781738251,0.2584836479123338,0.24929535000461134
1,3,9,-1.989815518799147,0.8767293731606597,0.22488678022553177
0,2,0,-0.6748784964301175,0.46436092223846315,0.5194487863912376
1,4,4,-0.18373327476680484,0.5958602695817318,0.5626887557907294
0,6,0,-1.0979885674197973,0.7703939971907031,0.9449474208215045
0,4,5,-2.563953967979889,0.2275727488460302,0.19557064710152305
1,6,4,-0.09785077021512495,0.16930854197537568,0.6416757101614959
1,8,4,-0.7848762463576265,2.123785588631445,0.8172592689875229
0,3,3,1.7726916608999155,0.5686731623474265,0.5602414637830525
1,6,5,0.10103348798279618,0.5311875438125228,0.2550036525010757
1,5,4,0.46957889689839183,0.03626173154424331,0.2625502300200002
0,7,2,-0.11908614349605941,0.6891079544033674,0.03925305307099991
0,4,7,0.09373330317385331,0.8078169411151506,0.3054442265484817
0,6,5,-1.6522992883621435,0.8183496317837553,0.7446036790033801
0,7,2,-1.0401663052212893,1.2276890555654019,0.04751775720711038
1,7,8,1.0886147013193521,0.1953847114691718,0.21929528250483066
1,6,1,0.20946196973019687,0.29065065330522555,0.7062324985317819
0,5,4,-0.3985069178825137,1.664583169959441,0.7826515628228766
1,5,4,0.4861712414658739,2.940687743880021,0.4553184100619284
1,7,1,0.5058619098405933,0.14610467451212472,0.6980743384786489
0,5,3,1.9908946329442072,0.6884573042527045,0.387952168654892
1,2,3,0.1630663438855776,0.24102275182520772,0.15991324502412751
1,7,6,-1.0625075755103008,0.06195324542318763,0.3981494935229065
1,6,4,-0.11569648291566763,0.39378855238457955,0.5799678202031429
1,6,4,0.6075656271213766,0.15512004555868997,0.9480532818528903
1,4,1,0.9956590114287024,1.2376436013662964,0.06875095208867732
1,6,6,-1.6150318721278794,0.7629805773424295,0.5073940938449606
1,5,3,0.2537067194918132,0.15529154652361338,0.3289197782107244
0,6,3,-0.8972549274981164,0.009284556819462378,0.5083116942766945
0,3,3,-0.5666319246194422,1.6510782053369464,0.023975447376531678
1,6,4,0.8458396242433921,0.1938207067194615,0.3130253547015813
0,10,6,0.7462485394318988,0.9319543742611924,0.819868147527005
1,2,7,-0.6781524611975589,0.4108625175667901,0.5539417338546375
1,8,2,-0.15784202104008319,0.8806483805311485,0.4505824928161174
0,5,3,-0.5360817951208534,0.3792910962327091,0.2855250717153396
1,7,3,2.8917029899567672,0.09095320199359158,0.2980425227913559
0,6,4,0.27835816644536276,0.2522505916336474,0.38310143359058446
1,5,4,-0.8394815912727899,0.20832706762743708,0.8355707099645604
0,6,3,1.3221671462211262,0.5586501211111261,0.9672132068082684
1,7,5,1.357461365683299,1.073774662474155,0.4386553813503745
0,5,5,1.791670710523534,0.30626170983213913,0.39335283874776183
1,4,4,2.087993682510094,0.012143368456850209,0.8465507758198628
0,6,8,0.7077148828661287,0.7317577975304509,0.4269053206363036
1,6,4,-0.349851743778128,0.9307941228236448,0.5520181722956512
1,6,3,-0.2026167676043195,3.2933433155358354,0.23094166459874443
0,6,5,-0.2920753016065431,0.8903082273893276,0.7435025357790752
1,5,9,-0.40375536717902655,0.6370930995409068,0.5319883182707819
0,6,5,1.2399368072885906,0.8519122842454078,0.8090345502403417
0,3,2,0.0007209069359758764,2.6297099706798366,0.7807327300286697
1,5,5,0.9714218648162062,1.7624617434036796,0.21500476827002857
0,1,2,0.6765165547809898,0.39005259351125937,0.7156355505577624
1,4,2,-1.0986549631220837,0.27083067635503283,0.8000544079513714
0,4,5,-1.7171766698622837,0.30467037649123435,0.3461072407823951
1,5,2,-1.236662966685065,0.7020285831452799,0.17260911290227454
1,6,5,-0.4267063677307888,1.3627710220237141,0.00263215557958818
0,5,1,0.1343281002678751,0.6996064109117083,0.45090365309314817
0,5,3,-0.6483003273443845,0.07020402874343211,0.3524327315388416
1,4,3,0.7030651467411015,1.2858363647794435,0.5549098338254089
0,4,2,-0.5276851944169594,1.6397431558489663,0.18804109258878576
1,4,6,0.25695743818394445,0.34178332669188816,0.8596655476664752
1,3,2,0.11758168066188653,1.09101841311582,0.25775521562810966
1,5,0,1.7344330917873865,0.5561576012070729,0.22642960508764998
1,6,5,-0.9752409251002728,2.1993009330184896,0.48071405648435594
1,5,2,2.208419091154705,1.865786435855286,0.49885102374427426
1,5,5,-0.5943498527396046,0.7453503588919361,0.21508522878509284
0,5,1,-1.3400568903608094,1.176051412503608,0.27186072672591577
0,7,5,-0.2169149904265378,2.1485747174841547,0.16970523915524494
0,5,5,3.2401391486368074,0.6846176805462105,0.7184601783231668
1,5,5,0.8952052350186248,0.37578603225825896,0.7700890312540819
1,2,8,0.6029641034412616,1.401067500193853,0.4623284974592826
0,4,4,0.7951868616415204,0.24854630493793442,0.7140870226850174
0,5,5,-0.7695934645023071,0.4918912622021917,0.7359353919374455
1,5,6,0.3260443763658592,2.00788200396462,0.1382755276778086
0,5,5,0.0025023003171226327,1.2888858036119388,0.9661780248345367
0,5,4,1.8090667486444099,0.5171975568946124,0.821031947096431
0,5,2,-0.10868771658665245,0.24174613951607368,0.2044834611958235
0,6,7,-0.37827654457740845,0.4400074715236539,0.18616503574607024
0,6,2,-1.1647993973691224,0.33422058241664687,0.12566114557958274
1,6,4,0.14001448687561519,0.19369311409910528,0.13837856254191838
0,8,3,0.292951833518835,1.359975417345374,0.7481617990286962
0,2,4,-1.2015881881405177,0.29044573699054166,0.46965425695162355
1,4,5,0.4531636040605758,0.605443072205002,0.7829341727398672
1,1,2,0.2331795237948585,0.4875314630840894,0.7462548943502054
1,6,7,1.013445759883764,4.021691600639632,0.6046127135052216
0,7,2,1.2123681179019035,0.4960884909683889,0.6863666065786795
0,4,5,0.09427929361427935,0.08336256868200789,0.01835572437914179
1,7,1,-1.0363648841320956,0.09411921711131123,0.31177764680502196
1,3,3,-0.8306215805446449,0.893438155876853,0.6378221792594102
1,7,1,1.762127663079091,0.9147008757111595,0.0093449534862442
0,4,4,0.16548939312256028,0.5425897896972347,0.03297694368259341
0,3,5,1.7461537795510573,0.565358708527199,0.8518879824703832
0,5,5,0.4986048184872299,0.05544144697361578,0.6840248616920718
1,4,3,0.7537356371784484,0.7268001639366563,0.26536973312034395
1,4,4,0.9387236162381593,0.7026713425042947,0.687962840118709
1,4,4,-1.2231388144094233,0.16198885654884868,0.7924566691392633
1,6,9,0.30695075011252615,0.10963562549912077,0.30679428311010126
0,5,5,-1.2369989013620626,0.13190128266113255,0.03603737749918745
0,4,5,-0.28491234787746483,0.10650366490542089,0.9327791246877345
0,5,7,0.6401696361230503,0.9408606030605079,0.3451798382956305
0,6,3,-1.0253338905324527,0.2187565039977043,0.10648176328470638
1,4,2,0.5593373245276719,0.2895907624254021,0.4918568713931474
0,5,7,-1.4983689854658357,0.19064265428041616,0.7684677956641338
0,3,7,1.1433198239615687,3.1661720063895933,0.22164731461755915
0,4,5,-0.6644371821053475,1.9283868253037524,0.26949005013336336
1,6,6,-1.0271174242187837,0.26200761663086936,0.24271498679858317
1,4,5,-1.4353559159910807,0.396851750688169,0.9916730528316782
1,5,2,-0.5793538328376587,0.23558670006780025,0.19740373373054254
0,6,5,-1.9076118069567995,0.6770296869196283,0.575520216966124
0,3,7,-0.5483991391083297,0.01980537042368075,0.9252646416569643
1,5,6,1.0994870253330813,1.1128167223563088,0.14689656887777924
0,4,2,-0.18871159973983392,0.7405703940493547,0.9708541978677002
0,8,6,-1.1775186159066409,2.2890661698316137,0.9474772343956246
1,5,3,0.2262633165688082,0.17959649434572714,0.8845719870582626
1,6,5,0.1378957758749067,1.6301981530073217,0.21455652133000225
0,5,4,1.9566099625857163,1.570029786395229,0.6340550560109833
1,2,2,0.790721018540406,0.13602729246922368,0.7608914729612402
0,6,5,0.30559812717284496,0.5084272091699736,0.9860279281964297
1,8,6,0.9050665483595475,0.18651350009748416,0.18042382208137042
0,5,6,-0.13438106818006249,0.2939959637891087,0.7660258995192964
1,6,3,-0.07541318090619945,0.3055014654274132,0.33880116992711296
1,7,4,1.6589403034315653,0.8124632773121898,0.17562646556800232
0,4,4,-1.635579026816248,0.5300270158330903,0.42137694121385494
1,4,5,0.9679455131409394,2.9513863323548386,0.7938359121486164
1,5,2,-0.11079147568777581,0.1350984964013412,0.46484980370405216
1,5,1,-0.291489421253352,3.6378873293809675,0.5375231002030485
0,7,1,-0.5528959336937127,0.2621945111549431,0.9951594102001212
0,7,7,0.15367402056418814,1.482250069312994,0.399109299557426
0,4,7,-0.04352946650466633,0.41395594269617264,0.6154007547092398
1,4,5,-0.4147023867269672,0.15441234204469687,0.36524420161537186
1,6,5,-0.7026577451166509,1.9511481401335249,0.39278564632870494
1,4,2,-1.9053304524509354,0.36941417190813486,0.6956407534454081
1,6,1,-0.7238037443516702,1.0754488570504637,0.9378869760948835
1,5,6,-0.5122951462609718,0.8357335836708263,0.5423589504923214
1,6,3,0.151231072166842,0.6381975665059504,0.7683999289487798
1,3,3,1.9630858846815047,0.6848208858557951,0.08920655881696382
0,6,3,-0.6159561935134189,1.3176564318953654,0.21115803743192696
1,5,2,-1.02373085374717,0.0918663222309149,0.5021316409195324
1,5,4,-0.7144960913030979,1.1031646206996184,0.02001172362877479
0,3,3,0.15334476760211485,2.26155929266996,0.2528549787625588
1,6,7,0.5886354597962726,0.059525185751424244,0.5174012898249661
0,7,4,0.7283452130695429,0.15158287523375194,0.014961198256300712
0,4,3,0.8277079982342662,1.2610086493319794,0.2645462862260417
0,3,5,0.9692305876119747,0.5749760393278173,0.5140308194758695
1,2,2,-0.27888363747316974,0.516757550931746,0.5731492479812457
0,6,4,2.0531401837412075,0.14730192647253268,0.9257516930553055
1,5,3,-0.35476852115876417,0.7067797648445937,0.6453456232506078
1,5,5,0.10934057634090907,0.135299023903315,0.41473580252999376
1,4,2,1.2958270717726919,0.647448373162559,0.9303511771330678
0,5,6,0.5664250279877657,1.4422947119642593,0.7848829833877943
1,5,3,-2.2408467440227384,0.2987623767726167,0.2000089211127476
1,5,4,0.005635830296852785,0.6554394733071418,0.13084236134881977
0,8,5,0.8619647560864865,4.830311906918656,0.675811635742733
1,3,4,-1.343470279529558,1.1604358533704067,0.5598831655769838
1,6,4,0.7506927951289866,1.841097442640326,0.7896736137927557
1,5,2,0.39015394001345316,0.5358829640690277,0.7388050500786865
1,5,3,1.183920483851373,1.4604186176406557,0.625211533857515
1,6,2,-0.691931322338641,0.041352523706523515,0.9863821716288922
1,6,1,0.9958934155892449,0.13114701755567698,0.5335897301104087
0,9,3,0.1596082474008315,0.22698917741472088,0.11310575650171983
1,3,4,1.7660503040522877,0.5140841346428651,0.8282735648159884
1,3,4,2.786049937813325,1.8691474130251042,0.251853362345709
0,6,7,1.5383304390525525,0.42505481577887005,0.7773021481439183
1,5,2,0.4805186781082244,1.0631134744904607,0.9571070960000514
0,4,5,2.3210039960618047,1.2355126463569674,0.6967955139643413
1,3,8,0.6034780416679837,0.8823298710041239,0.5960301609498011
1,3,9,-0.9079457135226163,0.4419869368739738,0.4603861756750406
1,7,2,-0.03927330695157529,0.8605092112292662,0.36440986599540326
1,4,4,0.7616721862950018,0.4189540655985232,0.35300475097183626
1,4,4,0.825954155620064,0.08760108379834745,0.6363727057095906
1,4,6,-1.1252648898076596,4.934226931494109,0.7512731169377459
1,4,5,-1.0935322864596726,0.13602874112789626,0.6785170694844144
1,3,1,-0.3413098462098483,0.07509903029771062,0.19841010119356273
1,5,2,0.5345436134561904,2.1080941281259418,0.4939871801434912
1,3,6,0.6625625498799194,0.35929932875872744,0.791640072183063
1,6,5,0.1413051241048105,1.0506709820291897,0.47570407818905625
1,4,4,-0.8344287335176476,0.39899468103682745,0.5366232797354938
0,5,5,1.7369429430193026,0.4966832186707033,0.7711360481708222
1,7,4,-1.0720580618430398,0.30396454471293677,0.6612653062650915
0,6,4,1.3023407448537614,0.42013824263881694,0.4093449208823926
0,5,1,0.7388232834503655,0.5288205669052459,0.895412711194219
1,4,8,1.2803323038717285,1.2744527419920089,0.1625670686634786
0,4,2,-0.44443329292291694,0.716489902843661,0.9955164485903247
0,6,4,-0.14265419808920418,2.874669593495071,0.1188525784762372
1,9,7,0.055042557281043424,0.04278265894923065,0.014949971104238902
1,6,6,-0.4763977606015151,0.6993027324199502,0.8900189011487647
0,5,3,0.22525845349509843,0.8776105225352997,0.24495350836595609
0,6,5,1.5790894560712077,2.5281940067467774,0.7296996274467209
1,5,5,-1.296833847167973,0.050407921836501265,0.8110153749320693
1,3,3,-0.6572117082110901,0.8521419388626377,0.8589863910321168
1,5,3,-0.7657453187062563,1.9216171281893253,0.9915942356641667
1,8,5,-0.09441826213604765,0.27697655239572383,0.29403971003999907
0,4,1,-0.13552626897887088,2.089834146395086,0.7102433419272591
1,6,4,0.7723145844407059,0.019227070420597504,0.11539985828082822
1,4,2,0.03372310292137513,1.3184661163133178,0.4068092913568494
0,5,1,0.3028832767193024,2.7047539572178714,0.8479716933125904
1,3,2,0.39844804551200075,1.0706012709284003,0.36765804605910835
1,5,4,0.24540406120581154,0.5780865031255621,0.5910953805356141
0,6,4,0.7033130614575919,0.045919356181182806,0.5037734437246341
0,4,2,-0.12232338213274517,2.5271523237919884,0.6459515311120451
1,6,9,1.6463683960749977,0.635437339423619,0.9728943893876949
1,6,4,2.5416198467187923,0.029425457798336295,0.05573552650140212
1,7,5,0.7062309747670698,1.1706059587505402,0.5739615175016297
1,4,4,0.22799116370906097,0.657465903782357,0.8630287792502848
1,5,3,0.6245823093172438,0.1327834637558187,0.4813827117484275
1,3,6,-1.1010330858836441,0.24114435973199458,0.07852718594157282
1,9,5,0.18010546746541492,0.06666417121803772,0.5605393524167709
1,7,5,-0.7313246069486086,0.8540052305727256,0.33207389082382044
1,5,4,0.50997691724033,0.9729390738429057,0.1549417853379359
1,7,4,-0.7263593079771473,0.7046982345650964,0.849034513283473
1,5,3,-0.34477744535889615,1.69882738577806,0.5215995129911216
1,6,1,-1.8719709055230525,1.9733448105128641,0.9332764123790667
1,3,1,-1.173245689947668,0.9561350708177128,0.8060165046030691
0,6,5,0.3548738029360466,0.012838542227578876,0.6929717937736674
1,3,6,-0.8688460783184304,1.188196755663473,0.005025503365311934
0,6,6,1.0637739837855766,0.5412834857539267,0.42782345663824994
0,6,3,-0.9538890884133123,0.8336916404427743,0.1974862816520323
1,6,6,0.45325450128577094,1.0471987172679496,0.9107979110488678
1,2,5,-0.7618756289717585,0.4311470044062177,0.17458398467636027
1,4,6,0.3854697750335259,2.4901021853001306,0.2860600516592855
1,4,1,-1.5347873290951395,0.14384134861194858,0.5168367677344992
0,4,3,-0.4531829756295582,1.1132543847202943,0.26336361899807925
1,3,3,-0.8462132852877351,0.0043691106352031035,0.20986467727912117
1,7,6,0.88323257530898,2.5856260242917055,0.5990993251027524
1,5,2,0.4622624644542042,0.1193514148130914,0.08892952275502386
1,4,9,-1.2325760546154823,0.09969242097472698,0.05816775872092472
0,5,4,-0.2031807366208805,0.40497667698843287,0.3722452951860714
1,5,3,-0.7723178427228345,0.4677123139771923,0.7206644545078623
1,5,5,0.9502571938685426,0.24118033084933907,0.554806758273948
0,5,5,1.2715241476539387,0.8797699605914391,0.42287646846677884
0,7,2,-1.4416451465108133,0.585035828400081,0.5657515642245824
1,5,3,0.8267029743814808,0.034773230485313375,0.3654514846532736
1,9,5,-0.8232960692577094,0.38515093851808674,0.9361463354321129
1,7,4,-0.25291677271931917,1.663012299025739,0.05490489091077433
1,4,3,0.032254229060957,1.170220653920534,0.6733914790298352
1,7,1,1.8166061635554727,1.2905146682082076,0.8912826648277505
1,3,4,-1.0038497270308853,1.1977155024147936,0.8038847087352534
1,6,2,0.8347497226433022,0.37247485254207713,0.18404103482144674
1,5,8,-1.1715044081696178,0.10498716544699718,0.29592634898028836
0,7,7,-1.2405935848407343,0.318096173095531,0.7170479387071047
1,7,5,0.02846344841915499,1.7825141404056315,0.08427055918076554
1,6,2,0.021729490989722763,3.935844384035481,0.811861699832584
1,6,4,-2.8323183184692535,0.6809163129829454,0.7189069446047903
0,4,6,1.1595962893754976,0.009747709854461797,0.7296066492353426
1,3,3,-2.139114124430851,0.1508749982250319,0.10024137026759139
1,5,2,-0.14593743611330154,0.3887268407534482,0.7177605448162309
0,4,5,1.3276154516053054,0.8641380098086475,0.67981812521997
0,6,5,2.209183966688679,0.07806278530314334,0.8309224908218505
0,4,5,-0.3630498636885798,2.8709921384648736,0.0415959562564695
1,8,5,-1.4329490836170877,0.4542620577235486,0.023110668467792195
1,6,6,1.290548225767958,2.4370794396794504,0.37300709987856073
0,6,4,0.8651565501202622,1.5165023805895468,0.14878828384915288
0,3,0,-0.48899228957847524,1.4082834488430904,0.5583844775702219
1,7,6,-0.6157374582092063,0.9332323841098996,0.9173489015067489
1,7,5,-0.7173921636594315,0.985597448279855,0.39147973033401573
1,5,6,-0.34458653573463344,1.0161200042577607,0.8449503772726041
0,5,6,0.3160681424016309,0.9908025198501565,0.00024087451786647396
1,6,2,-0.5660145827367716,0.8068271658979085,0.1685146434591842
1,4,2,-0.43958027556224044,4.29871678865035,0.03042353965408562
1,5,3,0.6412790194105756,1.317853093460961,0.32814718051506864
1,5,6,-1.4824141410588727,1.5003431256201936,0.9081895956965028
1,3,4,-0.3759357199135793,2.0593473105016455,0.09695212359898775
1,4,3,-1.6759410190991015,0.24288687784417234,0.6064097767438004
0,3,3,0.10841247335290131,0.0875251370454317,0.4514959391194442
1,2,3,-1.9394054081418746,0.659508240787709,0.9384682123658125
1,3,4,0.8900101268264297,0.7217127092367462,0.12251914253709384
1,8,2,-1.3146373957920054,1.767155328550726,0.21202785050222894
1,5,4,-1.7725785653614543,0.5865978145730056,0.029541968611493274
1,8,4,-0.3636132959016177,0.8459558209285406,0.43393524963137375
1,5,6,1.7111072916770502,0.748809877453243,0.2778328995646543
1,4,2,0.7111924534215757,0.03895164446319488,0.8699059338903209
1,5,1,-1.9223141054539656,0.9550702735098793,0.6049408131977551
1,5,5,-1.343125267644541,1.7605124953189584,0.6140907379757017
0,3,5,-0.3956003732457072,0.17138226729091058,0.5319106968813024
1,6,6,2.2383531617708616,0.9022195320080327,0.091850337229201
0,4,6,-0.938954147968868,0.900443329034818,0.44501868372535525
1,5,1,-0.9308852437031945,0.17934793924782017,0.9995051897085165
0,6,3,1.5274293868801814,0.1317770167059941,0.8352292908460148
0,3,3,0.19490720526237576,3.914623532694205,0.8934590541671159
1,3,7,1.0530000272987412,0.5004119838429175,0.8232263592464995
1,6,6,-0.7270995401759647,0.258021953302229,0.10304169343098268
1,5,3,-0.1016358477290527,0.1879266895872117,0.22744825406479963
1,3,4,1.3156318621882446,1.101421371198353,0.003121651356409627
0,9,1,-0.1448408767357999,0.940187235844257,0.30351012487811146
0,3,4,1.123053197526463,1.0315672573554884,0.10860740234649258
0,6,4,0.38726730043453017,0.09212189804308044,0.472793345301583
1,8,1,-1.0396290784189188,2.2399350742529625,0.6771274885739019
0,4,2,-0.01631721234602282,0.49309441621089356,0.8745052950380771
0,3,6,0.9813839922750334,0.37595884088300335,0.7492171650908982
1,3,4,0.6694161911868851,0.6205687796356122,0.9385855957785052
1,4,2,-0.04025289842082823,0.4944046321844451,0.053898290393788795
0,3,7,-1.8917143889714996,1.9919949490973228,0.01217983541654144
1,6,5,-1.7959914814097162,2.6487578809641183,0.6613381138362127
0,3,4,-1.5833055896271162,0.36162031852717186,0.2893524102222462
1,5,6,-0.5104422067665509,1.994628500633999,0.25350101610577314
0,9,7,-0.3771178736934479,1.5210751260362099,0.33088708769379427
1,6,3,-1.475411401094023,2.670865294539402,0.26979605789236416
1,5,5,1.022512793696016,0.2820318148454557,0.5114364063015873
1,4,6,-1.2637690772205423,0.8602865327806006,0.4401484472241325
0,6,2,-1.3705590420670095,0.32095566235803497,0.5124285513766563
0,5,5,0.08823575388594865,1.7378083058665754,0.6727136115004362
1,5,2,0.9739051199932285,0.0053384145837164065,0.3871305089711483
1,3,3,2.0548546198131667,0.8319936167774955,0.2513076871421568
0,7,1,0.5825450545031773,0.41430924939163183,0.16620053680874547
1,5,2,1.5798297187236194,0.3896169173556773,0.3494741195326255
0,4,3,-1.2120566517265619,1.035373647879131,0.741806475246172
1,4,3,2.1597392606609995,1.9070656077976909,0.7567049101114696
1,5,6,-1.8614844505554884,0.9395475661331104,0.6669053866842103
1,6,1,-0.5038392538876806,1.918500110576356,0.2340281753068746
1,6,5,0.560652519578775,0.3073367828464057,0.5880862458546977
0,6,6,-1.6052170156959435,0.7329319106520414,0.570689661576848
1,2,6,-0.9270500919253337,0.5988130024668771,0.4842661981097255
1,5,3,-1.0859225292896342,0.011713232349409703,0.5499789863838642
0,5,4,-0.31022100724973456,0.8137615427076749,0.49179063262366807
1,2,5,1.421582856672674,1.0833030478415258,0.5654563660741082
1,4,4,0.01682506628781065,0.8962783334909538,0.7155059546211288
0,6,4,-0.4630639442340176,1.332866960933917,0.10962819440343974
0,3,4,-2.8843243671782015,0.8470901150249457,0.7496257521490237
1,5,4,0.4667552048385791,0.06908243426624557,0.1358861501275942
0,4,5,0.7900154089781791,0.12380232990955455,0.0666279984103747
0,2,2,-1.7000197678102116,0.9075157884091539,0.9760796862214676
1,4,3,-0.06697235972252169,0.3215549238133067,0.9569917688704415
1,8,2,0.19300819033204694,0.08299595400343926,0.06043654494056405
0,6,1,0.9646017573036937,0.5614222195860207,0.44325344147496215
0,8,8,-0.724768458245474,0.8081599027688323,0.18624493829977473
1,5,1,-0.8753603610847972,0.39860765678899795,0.4853448971344181
0,3,10,-0.45649729846836173,1.2745158131758747,0.8301772429995874
0,5,5,1.2844370527773838,1.0321803963742358,0.9506117747428903
1,5,6,1.04384544217267,0.40469294793808225,0.6342526534515374
1,7,3,-0.021345302172413684,1.4059769135722702,0.35390566721181704
1,3,6,1.0197765271882882,1.0461006080337671,0.6033255656445984
0,5,4,-2.3686912068521586,1.014580136639517,0.31200130610845034
1,3,3,0.7916542060935255,0.8061539674448376,0.9098236408320604
1,4,0,-1.1187661628138466,0.0114550271104334,0.870400463105837
0,6,5,1.7670244943958617,1.1923973375498083,0.558231750279661
0,5,8,-1.0642447119332241,0.4716718857868368,0.32479891538036054
1,4,2,-0.8527621652336447,2.8578801564939877,0.29338967558297835
0,5,3,0.5624237301311782,1.7036649200059621,0.03341799470505946
1,5,6,0.6589541347810364,0.8859906256588144,0.8158208510252952
0,6,1,-0.4463320787671849,0.29059562180999726,0.45038321303900797
1,7,5,0.37140403442303066,0.22780112257648838,0.3251329284002644
1,8,5,0.4953798153284869,0.41609870141345445,0.4711103549977539
0,6,7,0.39311465605803403,0.6473480442579874,0.818737990454652
1,4,5,-0.4045549175583959,0.3510699811864851,0.12461420770752119
1,6,1,0.5052110240856904,0.7234610282851178,0.8576559882418273
0,5,4,1.4063704050164938,0.18076727593032493,0.897508835108354
0,4,6,-1.2254884792188265,3.8037433318083735,0.9467079150338882
0,7,1,-0.8400600355418061,0.11420457034312628,0.3974879924226278
0,2,1,0.02725563236057936,2.6874264353615005,0.21714040403767187
1,7,2,-1.056224040668033,2.448513137897167,0.3736408184666985
1,5,6,-1.8034037342272606,0.7451996721584612,0.3329120962314033
1,6,4,1.0931229758819565,1.2906579503022693,0.17615391250286005
1,6,5,-2.2287882660262497,0.5727866658541085,0.6072666701014879
0,7,8,-0.4023826975243354,0.994345730528254,0.4766241605086289
1,6,5,0.7589443197586707,0.4163884573832527,0.8657009923240037
1,5,6,0.26669978950207235,0.3583320587460106,0.03210958048205825
1,3,3,-0.3872493659789524,0.8632946302387082,0.6438679275551263
0,5,3,-1.0974395765349592,0.6894135077670325,0.7629488785115611
1,3,4,0.3438678131479371,0.8663972935592894,0.759486569188307
1,6,4,-0.9883944384668729,0.337797928764695,0.8860739670955251
1,5,5,0.26593258631826233,0.4572182426538838,0.7290337428294941
0,6,4,0.14091764823475636,0.08762752381882723,0.9278100616476963
1,2,5,0.15103290905513567,0.05369235116351659,0.33265659982089146
0,3,3,-0.6403187591794156,0.2923022352164982,0.5032094167515431
0,6,1,2.0350091093347893,0.0771476666265713,0.014079663282890675
1,3,3,0.35820663387037477,0.10956345635739147,0.006957587303291213
0,3,3,-0.27870892421964716,1.6762638765433495,0.2401266204515199
0,2,3,0.26427057306180435,0.03964944994512319,0.10080719713908526
0,8,6,-0.7744616439243102,1.0757050560465469,0.2602113679357536
1,6,7,-0.3863044984779063,0.31822066290221723,0.1770432945283974
1,4,5,2.3919199321195173,2.052181929741119,0.02852002483864824
0,4,4,-0.7673808064423085,0.6635733970277075,0.9093041464060494
1,4,2,-0.07777270026441621,0.3646732154730355,0.008223131388891525
0,6,0,-0.456104849749766,0.7290623492839554,0.7360821443370854
0,6,4,-1.0396339428247796,0.4811988934841464,0.15214788691951653
0,4,3,0.42108499021980617,0.830803789446372,0.9122296219996
1,4,5,0.03647217665420908,0.12163994082912218,0.8927959395898858
1,3,3,0.9110273089999276,5.8059822615344805,0.6539011463692573
0,6,4,0.810577920330005,0.5543524496033615,0.6722341498006051
0,6,6,0.9007077190419958,0.42806452151936997,0.005339141969688543
1,4,3,-0.9182033728509937,1.2385982328209073,0.984871566113602
0,2,3,0.640960799203096,0.45239856226107816,0.8778326035758144
0,3,4,0.6652715062900945,1.7914053621039296,0.895106225730092
1,8,5,-1.021062998206856,0.6056322583645979,0.6592445370508719
1,4,5,-0.31861624222723955,1.2713898226413867,0.34478692865453653
1,6,4,-1.4561120964789682,0.11367634814963916,0.8936486490904808
1,6,8,0.6696226323802841,1.8715769083846758,0.29151692815119234
1,5,6,0.6650224694439736,1.3307385140884176,0.5627115433422029
0,4,4,1.4303627991183554,0.23789783550403,0.0997309723438824
1,3,3,-0.2287985078143456,0.1569883803303308,0.9219556301327502
1,5,3,0.4514695865637963,0.3802248631430334,0.14077045777121333
1,6,4,0.9877351010253084,3.732646866785225,0.22489680573040727
1,6,4,-0.7538915285546915,0.2968325770016072,0.558134158128215
0,5,3,-0.9059651413176992,0.6090398994464532,0.7640930002129815
1,2,4,-0.7228852010761648,0.030480058957084874,0.619351305936299
1,8,3,-0.3492954682052211,0.5062154827587984,0.23213391280015616
0,6,5,-0.8705543556461532,0.847044595138794,0.0009430425274903342
1,4,2,-0.6798277099612238,3.060262528228985,0.7571505803074392
1,8,6,0.8809151690332453,0.7271922837939643,0.9852073259110937
1,5,5,-0.09634663149429264,1.7098513858956548,0.8099131203060904
1,5,1,0.3066983736594359,0.7921449648794774,0.46020661815661534
1,6,5,-0.5507167881185753,0.041640051366197146,0.9037672613991066
1,6,4,-0.6163654291823402,0.3783485213618956,0.40984767311835
1,6,0,0.2855558895403972,0.8569599062537819,0.5249340842434675
0,3,5,0.1260623280034051,3.007682715104383,0.47712976739568325
1,4,4,0.7779866783080691,1.9599203534949197,0.44762387266552495
1,7,6,1.3015929980039929,0.2592314752126579,0.7751907692939057
0,4,1,-0.6914122042764048,0.24860217692971318,0.526768907269492
1,4,2,0.8611845377637809,0.22461083614267038,0.31671712202521607
